number	name	parent	parent_name	a_p	a_p_err	e_p	e_p_err	sin_i_p	sin_i_p_err	g	g_err	h	h_err	mass	mass_err	diameter	diameter_err	inverse_diameter	inverse_diameter_err	albedo	albedo_err
13	Egeria	nan	None	2.5763	nan	0.1265	nan	0.2766	nan	0.15	nan	6.85	nan	8.05e+18	6.43e+17	209.05	1.703	0.00475	0.000039	0.073	0.0038
19	Fortuna	nan	None	2.4420	nan	0.1349	nan	0.0388	nan	0.15	nan	7.38	nan	8.27e+18	1.76e+17	196.72	0.295	0.00508	0.000008	0.053	0.0048
29	Amphitrite	nan	None	2.5543	nan	0.0738	nan	0.1123	nan	0.15	nan	6.05	nan	1.29e+19	3.17e+17	197.01	0.923	0.00501	0.000023	0.161	0.0055
34	Circe	nan	None	2.6868	nan	0.1449	nan	0.0975	nan	0.15	nan	8.63	nan	2.42e+18	5.74e+17	121.44	0.644	0.00807	0.000043	0.056	0.0020
36	Atalante	nan	None	2.7495	nan	0.2779	nan	0.3247	nan	0.15	nan	8.62	nan	1.05e+18	3.05e+17	110.01	1.261	0.00907	0.000104	0.060	0.0024
41	Daphne	nan	None	2.7641	nan	0.3047	nan	0.2677	nan	0.15	nan	7.44	nan	6.4e+18	1.04e+17	197.36	0.597	0.00502	0.000015	0.073	0.0028
48	Doris	nan	None	3.1124	nan	0.0636	nan	0.1153	nan	0.15	nan	7.16	nan	1.09e+16	3.76e+16	211.46	1.911	0.00468	0.000042	0.059	0.0025
50	Virginia	nan	None	2.6498	nan	0.2445	nan	0.0467	nan	0.15	nan	9.34	nan	1.01e+18	2.33e+17	84.39	0.222	0.01184	0.000031	0.038	0.0017
53	Kalypso	nan	None	2.6186	nan	0.2194	nan	0.0801	nan	0.15	nan	8.90	nan	1.33e+18	4.58e+17	105.38	0.890	0.00937	0.000079	0.039	0.0013
58	Concordia	128	Nemesis	2.7000	nan	0.0850	nan	0.0824	nan	0.15	nan	9.04	nan	4.33e+17	1.04e+17	97.29	0.456	0.01010	0.000047	0.055	0.0020
78	Diana	nan	None	2.6213	nan	0.2371	nan	0.1567	nan	0.15	nan	8.38	nan	9.38e+17	2.09e+17	124.52	1.326	0.00800	0.000085	0.067	0.0024
86	Semele	nan	None	3.1064	nan	0.1805	nan	0.0634	nan	0.15	nan	8.75	nan	1.56e+18	5.65e+17	111.65	0.534	0.00893	0.000043	0.048	0.0017
95	Arethusa	nan	None	3.0689	nan	0.1281	nan	0.2377	nan	0.15	nan	8.05	nan	1.42e+18	3.58e+17	141.99	1.919	0.00693	0.000094	0.069	0.0035
106	Dione	nan	None	3.1701	nan	0.1454	nan	0.0626	nan	0.15	nan	7.61	nan	2.56e+18	8.89e+17	167.34	1.262	0.00544	0.000041	0.085	0.0023
111	Ate	nan	None	2.5941	nan	0.1246	nan	0.1013	nan	0.15	nan	8.20	nan	1.98e+18	1.87e+17	129.19	0.215	0.00765	0.000013	0.052	0.0023
130	Elektra	nan	None	3.1180	nan	0.1853	nan	0.3765	nan	0.15	nan	7.21	nan	7.7e+17	1.14e+17	181.43	1.350	0.00545	0.000041	0.084	0.0041
137	Meliboea	137	Meliboea	3.1186	nan	0.1864	nan	0.2505	nan	0.15	nan	8.18	nan	2.63e+18	7.82e+17	136.41	0.477	0.00684	0.000024	0.051	0.0016
145	Adeona	145	Adeona	2.6727	nan	0.1692	nan	0.2028	nan	0.15	nan	8.24	nan	2.06e+15	1.55e+15	127.02	0.291	0.00786	0.000018	0.047	0.0014
146	Lucina	nan	None	2.7187	nan	0.0920	nan	0.2086	nan	0.15	nan	8.38	nan	2.02e+18	4.82e+17	142.58	0.812	0.00675	0.000038	0.051	0.0015
156	Xanthippe	nan	None	2.7307	nan	0.2820	nan	0.1813	nan	0.15	nan	8.71	nan	3.27e+18	3.89e+17	131.77	0.676	0.00737	0.000038	0.042	0.0013
159	Aemilia	10	Hygiea	3.1042	nan	0.1171	nan	0.0897	nan	0.15	nan	8.35	nan	1.88e+18	6.25e+17	126.24	0.888	0.00791	0.000056	0.062	0.0022
162	Laurentia	nan	None	3.0200	nan	0.2097	nan	0.1000	nan	0.15	nan	8.94	nan	1.52e+18	4.65e+17	97.70	0.337	0.01022	0.000035	0.051	0.0019
163	Erigone	163	Erigone	2.3760	nan	0.2056	nan	0.0833	nan	0.15	nan	9.75	nan	3.64e+17	5.04e+16	73.01	0.848	0.01363	0.000158	0.043	0.0026
176	Iduna	nan	None	3.1793	nan	0.1946	nan	0.3737	nan	0.15	nan	8.29	nan	1.04e+18	3.4e+17	114.18	0.728	0.00866	0.000055	0.081	0.0024
177	Irma	nan	None	2.7699	nan	0.1992	nan	0.0384	nan	0.15	nan	9.68	nan	2.49e+17	6.8e+16	68.56	0.244	0.01454	0.000052	0.050	0.0014
187	Lamberta	nan	None	2.7307	nan	0.2883	nan	0.1724	nan	0.15	nan	8.27	nan	9.73e+17	1.24e+17	137.24	0.863	0.00721	0.000045	0.056	0.0016
200	Dynamene	nan	None	2.7375	nan	0.1050	nan	0.1354	nan	0.15	nan	8.42	nan	1.16e+18	1.32e+17	131.69	0.538	0.00759	0.000031	0.052	0.0016
207	Hedda	nan	None	2.2840	nan	0.0698	nan	0.0634	nan	0.15	nan	10.12	nan	nan	nan	55.62	0.010	0.01756	0.000003	0.043	0.0013
211	Isolda	nan	None	3.0443	nan	0.1508	nan	0.0858	nan	0.15	nan	8.04	nan	2.42e+18	6.27e+17	148.69	1.263	0.00670	0.000057	0.058	0.0022
266	Aline	nan	None	2.8044	nan	0.1349	nan	0.2433	nan	0.15	nan	8.81	nan	1.45e+18	5.59e+17	114.51	0.002	0.00868	0.000000	0.042	0.0015
284	Amalia	nan	None	2.3584	nan	0.1951	nan	0.1541	nan	0.15	nan	10.23	nan	nan	nan	55.98	0.616	0.01760	0.000193	0.057	0.0027
293	Brasilia	nan	None	2.8618	nan	0.1295	nan	0.2580	nan	0.15	nan	10.23	nan	nan	nan	57.34	0.547	0.01738	0.000166	0.053	0.0023
326	Tamara	25	Phocaea	2.3176	nan	0.2020	nan	0.3944	nan	0.15	nan	9.36	nan	7.88e+17	1.01e+17	88.87	0.971	0.01111	0.000121	0.038	0.0009
342	Endymion	3815	Konig	2.5679	nan	0.1444	nan	0.1429	nan	0.15	nan	10.26	nan	nan	nan	58.12	0.744	0.01690	0.000216	0.037	0.0020
360	Carlova	nan	None	3.0015	nan	0.1551	nan	0.1918	nan	0.15	nan	8.57	nan	2.6e+18	8.98e+17	117.34	0.906	0.00809	0.000062	0.044	0.0022
362	Havnia	nan	None	2.5788	nan	0.0412	nan	0.1330	nan	0.15	nan	9.16	nan	5.28e+17	1.81e+17	89.14	0.312	0.01120	0.000039	0.051	0.0032
377	Campania	nan	None	2.6904	nan	0.0710	nan	0.1257	nan	0.15	nan	9.05	nan	6.05e+17	9.12e+16	90.26	0.469	0.01104	0.000057	0.061	0.0022
386	Siegena	nan	None	2.8962	nan	0.1459	nan	0.3352	nan	0.15	nan	7.69	nan	4.88e+18	1.23e+18	159.06	0.506	0.00624	0.000020	0.069	0.0017
405	Thia	nan	None	2.5826	nan	0.2795	nan	0.2324	nan	0.15	nan	8.59	nan	3.81e+18	1.58e+17	109.49	0.301	0.00911	0.000025	0.045	0.0014
407	Arachne	nan	None	2.6247	nan	0.0397	nan	0.1481	nan	0.15	nan	9.11	nan	8.67e+17	2.39e+17	94.44	0.466	0.01057	0.000052	0.059	0.0030
411	Xanthe	nan	None	2.9350	nan	0.1220	nan	0.2412	nan	0.15	nan	9.36	nan	nan	nan	80.05	0.917	0.01220	0.000140	0.076	0.0031
454	Mathesis	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	9.32	nan	3.31e+17	5.13e+16	75.13	0.211	0.01328	0.000037	0.059	0.0022
481	Emita	nan	None	2.7405	nan	0.1351	nan	0.1504	nan	0.15	nan	8.84	nan	1.34e+18	1.53e+17	105.52	0.003	0.00945	0.000000	0.046	0.0055
488	Kreusa	nan	None	3.1546	nan	0.1913	nan	0.1878	nan	0.15	nan	7.96	nan	2.77e+18	4.15e+17	164.65	1.350	0.00602	0.000049	0.053	0.0024
494	Virtus	nan	None	2.9861	nan	0.0849	nan	0.1140	nan	0.15	nan	9.14	nan	nan	nan	95.07	0.563	0.01035	0.000061	0.058	0.0020
503	Evelyn	nan	None	2.7241	nan	0.1889	nan	0.0716	nan	0.15	nan	9.33	nan	5.28e+17	1.05e+17	89.79	0.979	0.01106	0.000121	0.047	0.0033
586	Thekla	nan	None	3.0410	nan	0.0830	nan	0.0452	nan	0.15	nan	9.43	nan	nan	nan	87.69	0.531	0.01114	0.000067	0.051	0.0015
609	Fulvia	nan	None	3.0874	nan	0.0485	nan	0.0681	nan	0.15	nan	10.31	nan	nan	nan	52.32	0.677	0.01907	0.000247	0.060	0.0034
668	Dora	668	Dora	2.7966	nan	0.1974	nan	0.1370	nan	0.15	nan	12.11	nan	nan	nan	22.32	0.090	0.04398	0.000177	0.043	0.0016
697	Galilea	nan	None	2.8814	nan	0.1318	nan	0.2535	nan	0.15	nan	9.54	nan	nan	nan	79.67	0.309	0.01253	0.000049	0.040	0.0014
735	Marghanna	nan	None	2.7283	nan	0.2754	nan	0.2807	nan	0.15	nan	9.82	nan	4.17e+17	8.9e+16	68.56	0.283	0.01452	0.000060	0.051	0.0015
751	Faina	nan	None	2.5513	nan	0.1144	nan	0.2537	nan	0.15	nan	8.77	nan	1.38e+18	2.57e+17	108.11	0.886	0.00922	0.000076	0.045	0.0023
764	Gedania	nan	None	3.1866	nan	0.0962	nan	0.1925	nan	0.15	nan	9.73	nan	nan	nan	62.74	0.802	0.01493	0.000191	0.079	0.0028
776	Berbericia	nan	None	2.9326	nan	0.1342	nan	0.2949	nan	0.15	nan	7.73	nan	2.57e+18	1.07e+18	151.51	0.748	0.00660	0.000033	0.062	0.0023
785	Zwetana	nan	None	2.5727	nan	0.2453	nan	0.2073	nan	0.15	nan	9.51	nan	nan	nan	50.33	0.449	0.01985	0.000177	0.116	0.0056
930	Westphalia	nan	None	2.4310	nan	0.0236	nan	0.2646	nan	0.15	nan	11.31	nan	nan	nan	36.82	0.098	0.02636	0.000070	0.033	0.0009
932	Hooveria	nan	None	2.4201	nan	0.0901	nan	0.1367	nan	0.15	nan	10.09	nan	nan	nan	60.11	0.492	0.01661	0.000136	0.035	0.0029
934	Thuringia	nan	None	2.7485	nan	0.1750	nan	0.2631	nan	0.15	nan	10.11	nan	nan	nan	54.83	0.291	0.01809	0.000096	0.045	0.0027
988	Appella	nan	None	3.1526	nan	0.1956	nan	0.0234	nan	0.15	nan	11.69	nan	nan	nan	22.42	0.159	0.04052	0.000287	0.074	0.0046
997	Priska	145	Adeona	2.6698	nan	0.1650	nan	0.1984	nan	0.15	nan	12.63	nan	nan	nan	19.66	0.102	0.05027	0.000262	0.057	0.0004
1008	LaPaz	nan	None	3.0929	nan	0.0520	nan	0.1519	nan	0.15	nan	10.74	nan	nan	nan	43.16	0.162	0.02290	0.000086	0.067	0.0037
1031	Arctica	nan	None	3.0469	nan	0.0932	nan	0.3137	nan	0.15	nan	9.56	nan	nan	nan	79.20	0.343	0.01244	0.000054	0.044	0.0014
1048	Feodosia	nan	None	2.7315	nan	0.2181	nan	0.2479	nan	0.15	nan	9.74	nan	nan	nan	75.61	0.756	0.01267	0.000126	0.041	0.0013
1115	Sabauda	137	Meliboea	3.1010	nan	0.1818	nan	0.2521	nan	0.15	nan	9.75	nan	nan	nan	73.57	0.492	0.01353	0.000090	0.061	0.0023
1243	Pamela	nan	None	3.0986	nan	0.0447	nan	0.2467	nan	0.15	nan	9.75	nan	nan	nan	71.50	0.323	0.01392	0.000063	0.043	0.0023
1250	Galanthus	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	12.44	nan	nan	nan	19.82	0.086	0.05042	0.000219	0.047	0.0041
1371	Resi	375	Ursula	3.2072	nan	0.0959	nan	0.2852	nan	0.15	nan	11.86	nan	nan	nan	27.34	0.061	0.03657	0.000081	0.062	0.0047
1384	Kniertje	145	Adeona	2.6771	nan	0.1689	nan	0.2026	nan	0.15	nan	11.70	nan	nan	nan	26.89	0.081	0.03700	0.000111	0.049	0.0028
1414	Jerome	668	Dora	2.7867	nan	0.1953	nan	0.1368	nan	0.15	nan	13.14	nan	nan	nan	16.21	0.265	0.06115	0.001000	0.050	0.0048
1427	Ruvuma	nan	None	2.7521	nan	0.1796	nan	0.1463	nan	0.15	nan	11.27	nan	nan	nan	36.94	0.190	0.02695	0.000139	0.058	0.0021
1441	Bolyai	nan	None	2.6317	nan	0.1865	nan	0.2659	nan	0.15	nan	13.24	nan	nan	nan	13.57	1.043	0.07062	0.005416	0.048	0.0089
1444	Pannonia	nan	None	3.1584	nan	0.1415	nan	0.3234	nan	0.15	nan	11.58	nan	nan	nan	26.66	0.136	0.03731	0.000190	0.052	0.0041
1448	Lindbladia	163	Erigone	2.3726	nan	0.2147	nan	0.0946	nan	0.15	nan	12.89	nan	nan	nan	17.67	0.290	0.05628	0.000924	0.040	0.0039
1466	Mundleria	nan	None	2.3772	nan	0.1771	nan	0.2276	nan	0.15	nan	12.26	nan	nan	nan	22.25	0.048	0.04486	0.000098	0.049	0.0020
1505	Koranna	nan	None	2.6599	nan	0.1649	nan	0.2615	nan	0.15	nan	11.43	nan	nan	nan	21.83	0.390	0.04544	0.000812	0.088	0.0056
1625	TheNORC	nan	None	3.1732	nan	0.2347	nan	0.3036	nan	0.15	nan	10.47	nan	nan	nan	54.32	0.174	0.01786	0.000057	0.030	0.0032
1668	Hanna	1668	Hanna	2.8061	nan	0.1781	nan	0.0730	nan	0.15	nan	12.27	nan	nan	nan	24.92	0.085	0.04007	0.000137	0.036	0.0038
1687	Glarona	24	Themis	3.1585	nan	0.1541	nan	0.0244	nan	0.15	nan	10.72	nan	nan	nan	37.54	0.165	0.02632	0.000116	0.105	0.0084
1710	Gothard	nan	None	2.3226	nan	0.2210	nan	0.1372	nan	0.15	nan	13.66	nan	nan	nan	9.83	0.177	0.10081	0.001812	0.070	0.0102
1718	Namibia	nan	None	2.3651	nan	0.2273	nan	0.1436	nan	0.15	nan	13.85	nan	nan	nan	9.75	0.110	0.10240	0.001152	0.066	0.0077
1930	Lucifer	nan	None	2.8964	nan	0.1369	nan	0.2524	nan	0.15	nan	11.13	nan	nan	nan	34.63	0.140	0.02853	0.000115	0.065	0.0037
1936	Lugano	145	Adeona	2.6752	nan	0.1683	nan	0.2015	nan	0.15	nan	11.85	nan	nan	nan	33.42	0.054	0.02980	0.000048	0.037	0.0015
1942	Jablunka	25	Phocaea	2.3183	nan	0.2051	nan	0.3947	nan	0.15	nan	13.14	nan	nan	nan	17.47	0.054	0.05682	0.000176	0.039	0.0030
1956	Artek	24	Themis	3.1996	nan	0.1275	nan	0.0225	nan	0.15	nan	12.20	nan	nan	nan	18.12	0.835	0.05496	0.002533	0.079	0.0190
1994	Shane	145	Adeona	2.6801	nan	0.1650	nan	0.2015	nan	0.15	nan	12.34	nan	nan	nan	23.82	0.416	0.03996	0.000696	0.060	0.0022
1999	Hirayama	nan	None	3.1160	nan	0.1459	nan	0.1998	nan	0.15	nan	11.04	nan	nan	nan	36.41	0.292	0.02704	0.000217	0.086	0.0025
2016	Heinemann	24	Themis	3.1379	nan	0.1526	nan	0.0247	nan	0.15	nan	11.96	nan	nan	nan	22.78	0.066	0.04384	0.000127	0.084	0.0045
2040	Chalonge	137	Meliboea	3.1118	nan	0.1939	nan	0.2556	nan	0.15	nan	11.46	nan	nan	nan	35.29	0.113	0.02766	0.000089	0.039	0.0031
2082	Galahad	nan	None	2.9220	nan	0.1933	nan	0.0327	nan	0.15	nan	12.99	nan	nan	nan	17.13	0.216	0.05835	0.000735	0.025	0.0067
2139	Makharadze	44	Nysa	2.4605	nan	0.1603	nan	0.0560	nan	0.15	nan	12.93	nan	nan	nan	17.22	0.085	0.05804	0.000287	0.042	0.0011
2147	Kharadze	490	Veritas	3.1707	nan	0.0628	nan	0.1615	nan	0.15	nan	12.15	nan	nan	nan	23.10	0.123	0.04319	0.000231	0.039	0.0033
2152	Hannibal	137	Meliboea	3.1349	nan	0.1915	nan	0.2554	nan	0.15	nan	10.87	nan	nan	nan	42.04	0.298	0.02320	0.000164	0.051	0.0013
2153	Akiyama	24	Themis	3.1171	nan	0.1529	nan	0.0187	nan	0.15	nan	12.12	nan	nan	nan	22.27	0.218	0.04450	0.000436	0.065	0.0066
2165	Young	24	Themis	3.1339	nan	0.1421	nan	0.0254	nan	0.15	nan	11.42	nan	nan	nan	27.50	0.267	0.03618	0.000352	0.069	0.0089
2270	Yazhi	24	Themis	3.1512	nan	0.1530	nan	0.0189	nan	0.15	nan	11.53	nan	nan	nan	26.01	0.242	0.03803	0.000353	0.130	0.0128
2321	Luznice	nan	None	3.0053	nan	0.0450	nan	0.1240	nan	0.15	nan	12.12	nan	nan	nan	21.56	0.076	0.04630	0.000163	0.069	0.0061
2322	KittPeak	nan	None	2.2924	nan	0.0338	nan	0.0508	nan	0.15	nan	13.23	nan	nan	nan	11.91	0.085	0.08275	0.000588	0.058	0.0060
2370	vanAltena	nan	None	2.7139	nan	0.1516	nan	0.1426	nan	0.15	nan	13.08	nan	nan	nan	15.05	0.066	0.06642	0.000291	0.054	0.0020
2426	Simonov	nan	None	2.9096	nan	0.1459	nan	0.1602	nan	0.15	nan	11.77	nan	nan	nan	25.90	0.104	0.03847	0.000155	0.058	0.0046
2465	Wilson	nan	None	2.7529	nan	0.0671	nan	0.0838	nan	0.15	nan	12.40	nan	nan	nan	21.71	0.090	0.04605	0.000190	0.042	0.0042
2466	Golson	nan	None	2.6374	nan	0.1177	nan	0.0817	nan	0.15	nan	12.20	nan	nan	nan	23.94	0.093	0.04174	0.000163	0.041	0.0042
2489	Suvorov	24	Themis	3.1099	nan	0.1494	nan	0.0218	nan	0.15	nan	12.25	nan	nan	nan	20.87	0.140	0.04792	0.000321	0.058	0.0061
2603	Taylor	nan	None	2.7805	nan	0.0335	nan	0.0458	nan	0.15	nan	12.52	nan	nan	nan	18.04	0.136	0.05540	0.000416	0.063	0.0109
2613	Plzen	nan	None	3.0401	nan	0.0676	nan	0.2446	nan	0.15	nan	11.61	nan	nan	nan	28.13	0.114	0.03553	0.000144	0.071	0.0053
2629	Rudra	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	15.14	nan	nan	nan	4.38	0.050	0.12585	0.001348	0.038	0.0009
2659	Millis	24	Themis	3.1231	nan	0.1310	nan	0.0222	nan	0.15	nan	11.76	nan	nan	nan	27.89	0.227	0.03580	0.000292	0.050	0.0025
2757	Crisser	24	Themis	3.1744	nan	0.1696	nan	0.0253	nan	0.15	nan	11.95	nan	nan	nan	19.89	0.300	0.04979	0.000752	0.120	0.0060
2761	Eddington	nan	None	3.0766	nan	0.1907	nan	0.0593	nan	0.15	nan	12.32	nan	nan	nan	16.24	0.286	0.06088	0.001073	0.090	0.0168
2771	Polzunov	nan	None	2.6775	nan	0.1772	nan	0.2580	nan	0.15	nan	12.59	nan	nan	nan	11.34	0.189	0.08821	0.001467	0.157	0.0293
2829	Bobhope	137	Meliboea	3.0886	nan	0.1895	nan	0.2527	nan	0.15	nan	10.93	nan	nan	nan	41.73	0.184	0.02390	0.000105	0.052	0.0041
2864	Soderblom	nan	None	2.7476	nan	0.1809	nan	0.0404	nan	0.15	nan	13.07	nan	nan	nan	15.59	0.088	0.06368	0.000358	0.053	0.0017
2923	Schuyler	nan	None	2.4533	nan	0.1692	nan	0.0545	nan	0.15	nan	13.73	nan	nan	nan	7.91	0.823	0.12037	0.012534	0.081	0.0197
2934	Aristophanes	490	Veritas	3.1666	nan	0.0617	nan	0.1602	nan	0.15	nan	11.75	nan	nan	nan	24.00	0.320	0.03643	0.000492	0.050	0.0022
2940	Bacon	668	Dora	2.7845	nan	0.1950	nan	0.1369	nan	0.15	nan	14.34	nan	nan	nan	8.90	0.235	0.11210	0.002959	0.056	0.0046
3010	Ushakov	24	Themis	3.2144	nan	0.1721	nan	0.0194	nan	0.15	nan	12.79	nan	nan	nan	14.62	0.246	0.06808	0.001147	0.091	0.0116
3021	Lucubratio	nan	None	3.1831	nan	0.2266	nan	0.3084	nan	0.15	nan	12.09	nan	nan	nan	23.62	0.236	0.04204	0.000420	0.061	0.0022
3096	Bezruc	145	Adeona	2.6678	nan	0.1645	nan	0.2003	nan	0.15	nan	12.80	nan	nan	nan	17.05	0.158	0.05862	0.000543	0.047	0.0060
3106	Morabito	137	Meliboea	3.1509	nan	0.1983	nan	0.2474	nan	0.15	nan	11.59	nan	nan	nan	27.88	0.434	0.03468	0.000541	0.065	0.0068
3119	Dobronravin	nan	None	3.0605	nan	0.1928	nan	0.0613	nan	0.15	nan	12.97	nan	nan	nan	15.62	0.039	0.06402	0.000158	0.086	0.0076
3176	Paolicchi	nan	None	2.8759	nan	0.0484	nan	0.2980	nan	0.15	nan	11.28	nan	nan	nan	38.92	0.311	0.02496	0.000199	0.049	0.0042
3204	Lindgren	nan	None	3.1729	nan	0.2461	nan	0.0157	nan	0.15	nan	12.31	nan	nan	nan	19.45	0.193	0.05139	0.000513	0.063	0.0057
3215	Lapko	nan	None	3.1266	nan	0.1115	nan	0.1094	nan	0.15	nan	12.40	nan	nan	nan	19.88	0.309	0.04998	0.000778	0.050	0.0104
3230	Vampilov	nan	None	3.1342	nan	0.2904	nan	0.2661	nan	0.15	nan	12.01	nan	nan	nan	22.97	0.237	0.04344	0.000448	0.046	0.0039
3251	Eratosthenes	nan	None	3.1152	nan	0.1243	nan	0.0150	nan	0.15	nan	12.87	nan	nan	nan	14.93	0.454	0.06690	0.002036	0.065	0.0097
3292	Sather	24	Themis	3.1698	nan	0.1452	nan	0.0265	nan	0.15	nan	13.13	nan	nan	nan	12.78	0.278	0.07819	0.001704	0.074	0.0094
3297	HongKong	24	Themis	3.1431	nan	0.1388	nan	0.0219	nan	0.15	nan	12.46	nan	nan	nan	15.66	0.165	0.06360	0.000668	0.076	0.0109
3389	Sinzot	nan	None	2.7724	nan	0.1179	nan	0.1151	nan	0.15	nan	12.65	nan	nan	nan	18.37	0.069	0.05338	0.000201	0.042	0.0015
3445	Pinson	145	Adeona	2.6881	nan	0.1673	nan	0.2036	nan	0.15	nan	12.59	nan	nan	nan	19.60	0.121	0.05046	0.000312	0.057	0.0021
3460	Ashkova	nan	None	3.1719	nan	0.1976	nan	0.0215	nan	0.15	nan	12.58	nan	nan	nan	17.95	0.332	0.05565	0.001030	0.064	0.0117
3618	Kuprin	nan	None	3.1433	nan	0.1657	nan	0.0545	nan	0.15	nan	12.53	nan	nan	nan	15.67	0.291	0.06344	0.001180	0.071	0.0087
3627	Sayers	84	Klio	2.3485	nan	0.1807	nan	0.1560	nan	0.15	nan	13.73	nan	nan	nan	11.06	0.095	0.09039	0.000773	0.050	0.0052
3630	Lubomir	668	Dora	2.7688	nan	0.1938	nan	0.1380	nan	0.15	nan	12.88	nan	nan	nan	16.77	0.389	0.05933	0.001377	0.039	0.0058
3650	Kunming	nan	None	3.1218	nan	0.2027	nan	0.2569	nan	0.15	nan	11.75	nan	nan	nan	27.02	0.256	0.03691	0.000350	0.036	0.0020
3652	Soros	44	Nysa	2.3663	nan	0.1633	nan	0.0551	nan	0.15	nan	13.37	nan	nan	nan	12.68	0.064	0.07883	0.000400	0.046	0.0043
3684	Berry	nan	None	2.2878	nan	0.2013	nan	0.1075	nan	0.15	nan	13.92	nan	nan	nan	9.64	0.495	0.09696	0.004981	0.053	0.0096
3693	Barringer	137	Meliboea	3.1539	nan	0.1843	nan	0.2423	nan	0.15	nan	11.89	nan	nan	nan	28.35	0.122	0.03511	0.000151	0.043	0.0049
3702	Trubetskaya	nan	None	2.6202	nan	0.1847	nan	0.2631	nan	0.15	nan	11.75	nan	nan	nan	18.98	0.085	0.05256	0.000236	0.110	0.0058
3710	Bogoslovskij	nan	None	2.7389	nan	0.1222	nan	0.2467	nan	0.15	nan	12.63	nan	nan	nan	11.62	0.200	0.08606	0.001481	0.131	0.0240
3761	Romanskaya	nan	None	3.1273	nan	0.2427	nan	0.3102	nan	0.15	nan	11.49	nan	nan	nan	32.58	0.249	0.03055	0.000234	0.045	0.0082
3815	Konig	3815	Konig	2.5711	nan	0.1399	nan	0.1562	nan	0.15	nan	12.48	nan	nan	nan	20.70	0.116	0.04772	0.000267	0.035	0.0014
3852	Glennford	nan	None	3.1097	nan	0.1567	nan	0.0435	nan	0.15	nan	12.29	nan	nan	nan	18.34	0.158	0.05448	0.000468	0.078	0.0112
3893	DeLaeter	nan	None	2.4225	nan	0.2402	nan	0.4190	nan	0.15	nan	13.31	nan	nan	nan	12.75	0.065	0.07834	0.000400	0.058	0.0024
3899	Wichterle	24	Themis	3.1984	nan	0.1462	nan	0.0284	nan	0.15	nan	11.56	nan	nan	nan	24.73	0.160	0.03990	0.000258	0.094	0.0068
3957	Sugie	nan	None	3.0865	nan	0.1755	nan	0.1032	nan	0.15	nan	12.72	nan	nan	nan	19.19	1.445	0.04635	0.003466	0.037	0.0066
3980	Hviezdoslav	24	Themis	3.1285	nan	0.1469	nan	0.0219	nan	0.15	nan	13.11	nan	nan	nan	11.26	0.043	0.08879	0.000339	0.113	0.0064
3985	Raybatson	293	Brasilia	2.8515	nan	0.1240	nan	0.2602	nan	0.15	nan	11.54	nan	nan	nan	20.61	0.073	0.04822	0.000171	0.136	0.0132
4016	Sambre	nan	None	2.4112	nan	0.2595	nan	0.0083	nan	0.15	nan	14.14	nan	nan	nan	8.31	0.031	0.12032	0.000448	0.063	0.0027
4047	Chang'E	nan	None	2.6179	nan	0.1653	nan	0.0461	nan	0.15	nan	13.60	nan	nan	nan	11.74	0.347	0.08470	0.002502	0.052	0.0091
4061	Martelli	24	Themis	3.1120	nan	0.1506	nan	0.0324	nan	0.15	nan	12.33	nan	nan	nan	19.60	0.059	0.05093	0.000152	0.086	0.0049
4073	Ruianzhongxue	24	Themis	3.1798	nan	0.1467	nan	0.0256	nan	0.15	nan	12.31	nan	nan	nan	13.40	3.560	0.07463	0.019826	0.100	0.0600
4082	Swann	nan	None	2.3905	nan	0.2257	nan	0.1918	nan	0.15	nan	13.59	nan	nan	nan	9.62	0.068	0.10350	0.000731	0.043	0.0092
4120	Denoyelle	nan	None	3.1625	nan	0.1046	nan	0.1076	nan	0.15	nan	12.93	nan	nan	nan	14.72	0.220	0.06795	0.001014	0.056	0.0108
4141	Nintanlena	nan	None	2.5675	nan	0.0436	nan	0.1658	nan	0.15	nan	13.08	nan	nan	nan	14.94	0.096	0.06649	0.000429	0.055	0.0052
4143	Huziak	24	Themis	3.0894	nan	0.1568	nan	0.0147	nan	0.15	nan	12.72	nan	nan	nan	16.69	0.295	0.05984	0.001058	0.070	0.0106
4156	Okadanoboru	nan	None	2.7001	nan	0.1973	nan	0.2605	nan	0.15	nan	12.48	nan	nan	nan	15.61	0.048	0.06404	0.000198	0.067	0.0036
4162	SAF	nan	None	2.8369	nan	0.1435	nan	0.2594	nan	0.15	nan	11.76	nan	nan	nan	26.10	0.304	0.03787	0.000440	0.050	0.0020
4173	Thicksten	44	Nysa	2.3589	nan	0.1537	nan	0.0590	nan	0.15	nan	13.72	nan	nan	nan	11.60	0.031	0.08616	0.000232	0.059	0.0015
4178	Mimeev	nan	None	3.2016	nan	0.1934	nan	0.0224	nan	0.15	nan	12.67	nan	nan	nan	15.57	0.143	0.06422	0.000589	0.050	0.0063
4203	Brucato	4203	Brucato	2.6052	nan	0.1412	nan	0.4828	nan	0.15	nan	12.60	nan	nan	nan	17.73	0.041	0.05620	0.000131	0.063	0.0048
4233	Pal'chikov	nan	None	2.4004	nan	0.1637	nan	0.0720	nan	0.15	nan	13.81	nan	nan	nan	nan	nan	nan	nan	nan	nan
